city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,196,3,5,3,3,acept,furnished,"R$3,338","R$8,440","R$1,223",R$60,"R$13,060"
1,89,3,3,2,8,not acept,not furnished,R$965,"R$3,800",R$150,R$49,"R$4,964"
1,33,1,1,1,5,acept,not furnished,R$330,"R$1,500",R$79,R$20,"R$1,929"
1,68,1,2,1,6,acept,furnished,"R$2,304","R$9,000",R$532,R$115,"R$11,950"
0,110,3,2,2,7,not acept,not furnished,R$900,"R$2,100",R$100,R$27,"R$3,127"
1,40,1,1,1,14,not acept,furnished,R$470,"R$3,990",R$90,R$51,"R$4,601"
0,999,5,7,8,-,acept,not furnished,R$0,"R$14,000",R$667,R$211,"R$14,880"
1,33,1,1,0,1,not acept,not furnished,R$250,"R$1,305",R$0,R$17,"R$1,572"
1,200,4,3,2,10,acept,furnished,"R$2,400","R$4,500","R$1,334",R$58,"R$8,292"
1,82,2,2,2,4,acept,not furnished,R$924,"R$2,827",R$291,R$36,"R$4,078"
1,240,4,2,2,6,acept,not furnished,"R$2,800","R$3,000",R$292,R$39,"R$6,131"
0,58,1,1,0,5,acept,not furnished,R$540,R$900,R$66,R$12,"R$1,518"
1,80,2,2,1,8,not acept,furnished,"R$1,000","R$4,500",R$250,R$58,"R$5,808"
1,300,4,2,6,-,acept,not furnished,R$0,"R$5,000",R$250,R$76,"R$5,326"
1,400,4,5,3,-,acept,not furnished,R$0,"R$15,000","R$1,750",R$226,"R$16,980"
1,161,4,3,2,1,acept,not furnished,"R$1,450","R$10,000",R$467,R$127,"R$12,040"
1,365,4,5,6,4,acept,not furnished,"R$3,722","R$13,900","R$2,588",R$177,"R$20,390"
1,120,3,3,2,23,not acept,not furnished,"R$1,500","R$7,300",R$400,R$93,"R$9,293"
0,104,2,2,2,7,acept,furnished,"R$1,100","R$4,200",R$210,R$54,"R$5,564"
1,180,3,1,5,-,acept,not furnished,R$0,"R$6,500",R$567,R$98,"R$7,165"
1,48,1,1,1,9,not acept,furnished,R$925,"R$4,300",R$90,R$55,"R$5,370"
1,138,2,3,2,22,acept,not furnished,"R$1,500","R$9,800",R$545,R$125,"R$11,970"
1,350,4,3,4,-,acept,not furnished,R$1,"R$7,300",R$600,R$110,"R$8,011"
1,255,3,3,2,8,acept,furnished,"R$2,964","R$15,000",R$667,R$191,"R$18,820"
1,98,2,3,3,13,not acept,not furnished,R$800,"R$4,150",R$375,R$53,"R$5,378"
0,136,4,5,2,10,acept,not furnished,"R$1,300","R$3,800",R$280,R$49,"R$5,429"
1,190,3,3,4,-,acept,furnished,R$1,"R$4,500",R$0,R$68,"R$4,569"
1,60,2,1,1,6,acept,not furnished,R$760,"R$1,850",R$70,R$24,"R$2,704"
1,320,4,5,0,11,acept,furnished,"R$4,600","R$8,700","R$2,300",R$142,"R$15,740"
1,40,2,1,0,-,acept,not furnished,R$0,"R$1,100",R$0,R$17,"R$1,117"
1,100,4,1,0,-,acept,not furnished,R$0,"R$1,600",R$100,R$25,"R$1,725"
1,90,2,1,0,-,not acept,not furnished,R$0,"R$2,600",R$480,R$40,"R$3,120"
1,100,2,2,1,3,acept,not furnished,R$299,"R$2,023",R$60,R$26,"R$2,408"
1,135,3,2,1,13,acept,not furnished,"R$1,535","R$7,000",R$350,R$89,"R$8,974"
1,100,3,3,2,-,not acept,not furnished,R$120,"R$2,000",R$0,R$31,"R$2,151"
1,65,3,1,0,1,acept,not furnished,R$0,"R$3,655",R$159,R$47,"R$3,861"
1,387,4,6,4,1,acept,not furnished,"R$5,200","R$6,400","R$2,792",R$82,"R$14,470"
1,235,3,3,1,3,acept,not furnished,"R$2,585","R$5,150",R$575,R$66,"R$8,376"
0,50,2,1,1,4,not acept,not furnished,R$250,"R$1,500",R$35,R$20,"R$1,805"
1,77,2,2,2,18,acept,not furnished,R$547,"R$3,000",R$203,R$39,"R$3,789"
1,120,3,3,1,14,acept,not furnished,"R$1,350","R$2,950",R$297,R$38,"R$4,635"
0,70,2,3,1,7,acept,not furnished,"R$1,196","R$2,004",R$0,R$26,"R$3,226"
1,40,1,1,0,2,acept,not furnished,R$210,"R$1,271",R$0,R$5,"R$1,486"
0,295,7,6,4,-,not acept,furnished,R$0,"R$6,200",R$334,R$94,"R$6,628"
1,320,3,3,4,-,acept,not furnished,R$0,"R$10,000","R$1,000",R$151,"R$11,150"
1,100,2,1,1,10,not acept,furnished,"R$1,095","R$2,900",R$234,R$37,"R$4,266"
1,153,4,3,3,3,acept,not furnished,"R$2,500","R$5,500",R$700,R$70,"R$8,770"
1,85,3,3,2,3,acept,not furnished,"R$1,165","R$3,566",R$363,R$11,"R$5,105"
1,450,4,4,3,-,acept,not furnished,Sem info,"R$11,500",R$875,R$173,"R$12,550"
1,50,1,1,0,1,not acept,not furnished,R$150,R$810,R$0,R$11,R$971
1,90,2,2,1,3,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
0,32,1,1,0,9,not acept,not furnished,R$300,R$600,R$4,R$8,R$912
1,150,2,1,4,-,acept,not furnished,R$0,"R$2,800",R$203,R$43,"R$3,046"
1,86,3,2,0,8,acept,furnished,R$750,"R$3,400",R$188,R$44,"R$4,382"
1,230,3,5,3,3,not acept,not furnished,"R$3,800","R$11,000","R$1,100",R$140,"R$16,040"
1,420,4,4,2,4,acept,not furnished,"R$3,300","R$13,000","R$1,417",R$165,"R$17,880"
1,79,3,2,2,4,acept,furnished,R$660,"R$2,900",R$26,R$37,"R$3,623"
1,400,4,4,4,-,acept,furnished,R$0,"R$10,000",R$912,R$151,"R$11,060"
1,65,2,1,3,9,acept,not furnished,R$800,"R$2,000",R$217,R$26,"R$3,043"
0,73,3,2,2,1,acept,not furnished,R$446,"R$2,096",R$124,R$27,"R$2,693"
1,45,1,1,1,1,not acept,furnished,"R$3,000","R$5,520",R$0,R$70,"R$8,590"
1,800,5,7,6,-,acept,not furnished,R$1,"R$15,000","R$2,051",R$226,"R$17,280"
1,60,2,1,1,8,acept,furnished,R$470,"R$1,800",R$0,R$23,"R$2,293"
1,137,3,3,3,4,acept,furnished,"R$1,500","R$9,800",R$417,R$125,"R$11,840"
1,100,3,2,1,4,acept,not furnished,R$886,"R$3,700",R$96,R$47,"R$4,729"
1,100,3,3,2,-,acept,not furnished,R$900,"R$4,100",R$100,R$62,"R$5,162"
0,90,3,1,1,7,acept,not furnished,R$756,"R$1,450",R$20,R$19,"R$2,245"
0,166,4,3,3,6,acept,not furnished,"R$1,860","R$2,150",R$284,R$28,"R$4,322"
1,180,3,2,2,6,acept,not furnished,"R$2,066","R$5,500",R$518,R$70,"R$8,154"
1,300,2,3,2,-,acept,furnished,R$0,"R$3,200",R$0,R$49,"R$3,249"
1,150,3,3,2,-,acept,not furnished,R$0,"R$2,050",R$250,R$31,"R$2,331"
1,60,1,1,1,13,acept,furnished,R$646,"R$3,900",R$109,R$50,"R$4,705"
0,42,1,1,1,16,not acept,furnished,"R$1,022","R$1,200",R$134,R$16,"R$2,372"
0,46,1,1,0,7,not acept,not furnished,R$400,R$700,R$0,R$9,"R$1,109"
1,40,1,1,1,5,not acept,not furnished,R$603,"R$4,320",R$181,R$55,"R$5,159"
0,55,1,1,1,6,acept,not furnished,R$640,R$700,R$36,R$9,"R$1,385"
1,83,2,2,1,21,acept,not furnished,R$782,"R$4,800",R$174,R$61,"R$5,817"
1,220,4,3,3,4,acept,not furnished,"R$3,200","R$4,000",R$967,R$51,"R$8,218"
1,190,3,4,3,2,acept,not furnished,"R$3,800","R$5,950","R$1,209",R$76,"R$11,040"
1,65,2,1,1,1,acept,not furnished,R$578,"R$2,050",R$61,R$29,"R$2,718"
1,186,3,3,2,22,not acept,not furnished,"R$1,350","R$5,435",R$405,R$69,"R$7,259"
1,80,1,1,0,-,acept,not furnished,R$0,"R$1,200",R$1,R$19,"R$1,220"
1,175,3,4,3,7,acept,not furnished,R$0,"R$9,000",R$0,R$115,"R$9,115"
1,95,3,2,0,-,acept,not furnished,R$0,"R$1,690",R$0,R$26,"R$1,716"
1,86,3,1,1,6,acept,not furnished,R$460,"R$3,150",R$0,R$40,"R$3,650"
1,300,4,4,3,-,acept,not furnished,R$0,"R$10,000",R$767,R$151,"R$10,920"
1,108,4,3,2,4,acept,not furnished,"R$1,134","R$6,500",R$609,R$83,"R$8,326"
0,45,1,1,1,3,acept,not furnished,R$521,R$600,R$38,R$8,"R$1,167"
1,37,1,1,0,16,not acept,not furnished,R$315,"R$1,519",R$30,R$20,"R$1,884"
1,30,1,1,1,10,not acept,furnished,R$540,"R$3,237",R$350,R$42,"R$4,169"
1,246,3,4,4,9,acept,furnished,"R$3,350","R$10,000","R$1,480",R$127,"R$14,960"
1,234,3,5,3,17,not acept,furnished,"R$2,750","R$14,000","R$1,334",R$178,"R$18,260"
1,73,2,2,1,6,acept,furnished,"R$1,072","R$5,000",R$196,R$64,"R$6,332"
1,113,3,2,2,8,acept,not furnished,"R$1,750","R$2,975",R$359,R$38,"R$5,122"
0,110,3,3,2,-,acept,not furnished,R$560,"R$3,200","R$1,056",R$49,"R$4,865"
1,400,3,2,8,-,acept,furnished,R$0,"R$15,000","R$1,334",R$226,"R$16,560"
1,29,1,1,0,-,not acept,not furnished,Incluso,"R$1,430",R$0,R$19,"R$1,449"
1,140,2,2,2,-,not acept,not furnished,R$0,"R$2,700",R$56,R$41,"R$2,797"
1,28,1,1,1,13,not acept,furnished,R$615,"R$2,800",R$42,R$36,"R$3,493"
1,200,3,3,3,-,acept,not furnished,R$0,"R$7,000",R$737,R$106,"R$7,843"
1,20,1,1,0,11,not acept,not furnished,R$359,"R$1,850",R$0,R$24,"R$2,233"
1,88,3,2,2,11,acept,furnished,"R$1,350","R$5,870",R$108,R$75,"R$7,403"
1,40,1,1,1,3,acept,not furnished,R$400,"R$1,500",R$59,R$20,"R$1,979"
1,150,3,2,2,16,acept,not furnished,"R$1,700","R$5,000",R$484,R$64,"R$7,248"
1,187,3,2,3,-,acept,not furnished,R$500,"R$3,500",R$193,R$53,"R$4,246"
1,51,1,1,1,13,acept,not furnished,R$513,"R$2,700",R$84,R$35,"R$3,332"
1,62,2,2,1,1,not acept,furnished,R$684,"R$5,050",R$227,R$64,"R$6,025"
1,150,3,2,4,-,acept,not furnished,R$0,"R$9,670",R$55,R$146,"R$9,871"
1,48,1,1,1,21,not acept,furnished,"R$1,137","R$6,698",R$166,R$85,"R$8,086"
0,60,2,1,1,-,not acept,not furnished,R$0,R$830,R$0,R$13,R$843
1,53,1,1,1,5,not acept,furnished,"R$1,132","R$2,600",R$0,R$33,"R$3,765"
1,74,2,1,2,9,acept,furnished,"R$1,100","R$6,600",R$424,R$84,"R$8,208"
1,53,1,1,0,2,not acept,not furnished,R$170,"R$1,680",R$68,R$22,"R$1,940"
0,300,4,5,4,-,acept,not furnished,Incluso,"R$4,000",R$362,R$61,"R$4,423"
1,180,2,3,2,13,acept,not furnished,Incluso,"R$12,500",R$0,R$159,"R$12,660"
1,53,2,2,1,4,acept,furnished,R$450,"R$1,650",R$0,R$13,"R$2,113"
0,296,6,4,8,-,acept,not furnished,R$0,"R$5,200",R$375,R$79,"R$5,654"
1,145,4,3,2,1,acept,not furnished,"R$1,644","R$4,800",R$500,R$61,"R$7,005"
1,230,3,3,3,11,acept,not furnished,"R$1,900","R$4,080",R$417,R$52,"R$6,449"
1,420,4,4,4,19,acept,not furnished,"R$4,900","R$11,050","R$3,700",R$141,"R$19,790"
1,34,1,1,0,10,acept,not furnished,R$200,"R$1,610",R$25,R$21,"R$1,856"
1,27,1,1,1,6,not acept,not furnished,Incluso,"R$3,700",Incluso,R$47,"R$3,747"
1,17,1,1,0,1,not acept,furnished,R$300,"R$2,200",R$50,R$28,"R$2,578"
1,64,2,1,2,10,not acept,furnished,"R$2,530","R$4,000",R$342,R$51,"R$6,923"
1,645,5,8,8,-,acept,not furnished,R$0,"R$15,000","R$2,334",R$226,"R$17,560"
1,68,2,2,1,6,acept,not furnished,R$600,"R$1,339",R$0,R$16,"R$1,955"
1,68,1,1,1,12,acept,furnished,"R$4,240","R$6,000",R$584,R$77,"R$10,900"
1,134,3,3,3,8,acept,not furnished,"R$1,680","R$2,125",R$375,R$27,"R$4,207"
1,43,1,1,0,13,acept,not furnished,R$250,"R$1,700",R$0,R$22,"R$1,972"
1,48,1,1,2,7,acept,furnished,"R$2,300","R$7,000",R$245,R$89,"R$9,634"
1,220,5,4,3,-,not acept,not furnished,R$0,"R$8,000",R$425,R$121,"R$8,546"
1,600,5,5,6,-,acept,not furnished,R$0,"R$15,000","R$2,100",R$191,"R$17,290"
1,260,3,4,3,3,acept,not furnished,"R$3,400","R$1,040","R$1,250",R$14,"R$5,704"
1,250,3,4,0,6,acept,not furnished,"R$3,500","R$5,000","R$1,334",R$64,"R$9,898"
1,126,3,2,2,18,not acept,not furnished,R$990,"R$1,680",R$0,R$22,"R$2,692"
1,62,2,2,0,6,not acept,not furnished,R$645,"R$1,400",R$92,R$18,"R$2,155"
1,68,2,1,0,2,not acept,not furnished,R$300,"R$1,300",R$0,R$17,"R$1,617"
1,195,4,3,4,7,acept,not furnished,"R$1,808","R$2,700","R$1,067",R$35,"R$5,610"
1,57,2,2,1,22,not acept,furnished,R$480,"R$4,500",R$140,R$58,"R$5,178"
1,556,4,5,7,-,acept,not furnished,R$0,"R$7,000","R$2,059",R$106,"R$9,165"
1,70,2,1,1,14,acept,not furnished,R$576,"R$2,400",R$162,R$31,"R$3,169"
1,105,3,2,3,1,acept,not furnished,"R$1,250","R$1,900",R$552,R$25,"R$3,727"
0,200,4,3,2,1,acept,not furnished,"R$1,150","R$3,400",R$209,R$44,"R$4,803"
1,290,3,5,4,8,acept,furnished,"R$3,580","R$7,000",R$0,R$89,"R$10,670"
1,90,2,2,1,7,not acept,furnished,R$867,"R$3,910",R$0,R$15,"R$4,792"
1,94,1,2,2,2,not acept,furnished,"R$1,356","R$13,000",R$384,R$165,"R$14,910"
1,130,3,4,2,11,not acept,not furnished,"R$1,550","R$2,318",R$411,R$30,"R$4,309"
1,40,1,1,0,-,acept,not furnished,R$0,"R$1,100",R$195,R$17,"R$1,312"
1,110,4,5,3,-,acept,not furnished,R$0,"R$3,900",R$625,R$59,"R$4,584"
1,28,1,1,0,5,acept,furnished,R$255,"R$1,764",R$0,R$23,"R$2,042"
1,240,3,3,3,11,acept,furnished,"R$3,000","R$10,000","R$1,200",R$127,"R$14,330"
1,100,3,3,3,1,acept,not furnished,"R$1,000","R$3,300",R$417,R$42,"R$4,759"
1,20,1,1,0,-,acept,not furnished,R$0,"R$2,060",R$0,R$27,"R$2,087"
1,300,4,4,4,19,acept,furnished,"R$2,800","R$9,000","R$1,667",R$115,"R$13,580"
1,16,1,1,0,1,not acept,not furnished,R$0,R$850,R$30,R$11,R$891
1,90,2,1,0,2,not acept,not furnished,R$0,"R$1,720",R$0,R$26,"R$1,746"
1,90,3,3,2,1,acept,not furnished,"R$1,171","R$1,997",R$280,R$26,"R$3,474"
1,39,2,1,0,3,acept,not furnished,R$120,"R$1,450",R$43,R$19,"R$1,632"
0,578,4,5,8,-,acept,not furnished,R$0,"R$9,500",R$787,R$143,"R$10,430"
1,180,3,2,1,-,not acept,not furnished,R$0,"R$3,000",R$163,R$46,"R$3,209"
1,209,3,3,0,4,acept,not furnished,"R$2,200","R$4,000",R$803,R$51,"R$7,054"
1,170,3,3,2,6,acept,not furnished,"R$2,377","R$9,500",R$828,R$121,"R$12,830"
1,250,4,5,4,6,acept,not furnished,"R$2,050","R$9,800",R$998,R$125,"R$12,970"
1,262,4,5,4,17,acept,not furnished,"R$2,500","R$2,250","R$1,350",R$29,"R$6,129"
1,100,3,3,0,-,acept,not furnished,R$0,"R$1,955",R$30,R$30,"R$2,015"
1,200,3,2,2,-,acept,not furnished,R$0,"R$2,900",R$791,R$44,"R$3,735"
1,70,2,1,1,6,acept,not furnished,R$550,"R$3,000",R$0,R$39,"R$3,589"
1,244,3,3,3,4,acept,not furnished,"R$5,000","R$8,900","R$1,679",R$113,"R$15,690"
1,270,5,4,4,6,not acept,not furnished,"R$3,500","R$7,000","R$1,684",R$89,"R$12,270"
1,45,1,1,0,-,not acept,not furnished,Sem info,"R$1,030",R$60,R$16,"R$1,106"
1,20,1,1,0,3,not acept,furnished,R$340,"R$2,400",R$59,R$31,"R$2,830"
1,70,2,2,0,1,not acept,not furnished,R$720,"R$3,750",R$25,R$48,"R$4,543"
0,130,2,2,5,-,acept,not furnished,R$0,"R$1,800",R$321,R$28,"R$2,149"
0,104,2,2,1,2,acept,not furnished,R$580,"R$1,700",R$122,R$22,"R$2,424"
1,65,1,1,1,9,not acept,not furnished,"R$1,000","R$2,500",R$0,R$32,"R$3,532"
1,235,3,3,3,11,not acept,not furnished,"R$1,367","R$6,500",R$579,R$83,"R$8,529"
1,200,3,4,2,2,acept,not furnished,"R$2,700","R$9,180",R$0,R$117,"R$12,000"
1,150,2,2,1,-,acept,furnished,R$0,"R$2,175",R$0,R$12,"R$2,187"
0,60,2,1,1,2,acept,not furnished,R$314,"R$1,000",R$0,R$13,"R$1,327"
1,82,1,1,2,1,acept,not furnished,"R$1,650","R$8,000",R$267,R$102,"R$10,020"
1,380,3,2,3,5,acept,not furnished,"R$3,200","R$15,000",R$917,R$191,"R$19,310"
1,380,4,4,3,1,acept,not furnished,"R$2,300","R$8,000","R$2,180",R$102,"R$12,580"
1,54,2,2,1,16,acept,not furnished,R$665,"R$2,200",R$117,R$28,"R$3,010"
1,67,2,2,1,1,not acept,furnished,R$580,"R$3,500",R$60,R$45,"R$4,185"
1,330,2,4,3,-,acept,not furnished,R$0,"R$6,000","R$2,000",R$91,"R$8,091"
1,117,4,5,4,10,not acept,not furnished,"R$1,523","R$3,175",R$711,R$41,"R$5,450"
0,200,3,3,5,-,acept,not furnished,R$0,"R$2,650",R$220,R$40,"R$2,910"
1,305,2,3,0,10,acept,not furnished,"R$3,500","R$5,000",R$667,R$64,"R$9,231"
1,53,2,2,2,5,acept,not furnished,R$757,"R$2,495",R$166,R$11,"R$3,429"
0,170,4,3,2,-,acept,not furnished,R$0,"R$1,750",R$109,R$27,"R$1,886"
1,50,1,1,1,13,acept,not furnished,R$500,"R$1,800",R$0,R$23,"R$2,323"
1,250,4,2,3,2,not acept,furnished,"R$3,000","R$15,000",R$100,R$191,"R$18,290"
1,164,3,2,1,15,acept,furnished,"R$1,229","R$3,700",R$198,R$47,"R$5,174"
1,90,2,1,1,-,acept,not furnished,Incluso,"R$2,500",R$219,R$38,"R$2,757"
0,115,3,3,1,5,acept,not furnished,"R$1,035","R$1,900",R$30,R$25,"R$2,990"
1,206,3,3,1,11,acept,furnished,"R$2,914","R$7,400",R$586,R$94,"R$10,990"
1,50,2,2,1,10,acept,not furnished,R$380,"R$1,900",R$0,R$25,"R$2,305"
0,49,2,1,1,1,acept,not furnished,R$263,"R$1,000",R$38,R$13,"R$1,314"
1,30,1,1,0,5,acept,not furnished,R$330,"R$1,210",R$21,R$16,"R$1,577"
1,130,3,1,1,-,acept,not furnished,R$0,"R$5,600",Incluso,R$85,"R$5,685"
1,360,4,9,8,-,acept,not furnished,R$0,"R$8,540","R$1,329",R$129,"R$9,998"
1,54,2,1,1,1,acept,not furnished,R$670,"R$1,932",R$73,R$8,"R$2,683"
0,252,3,3,4,-,acept,not furnished,R$0,"R$3,300",R$259,R$50,"R$3,609"
0,130,3,2,0,-,acept,not furnished,R$0,"R$1,400",R$10,R$22,"R$1,432"
0,400,4,4,3,-,acept,not furnished,"R$1,200","R$8,700",R$458,R$131,"R$10,490"
1,27,1,1,0,2,not acept,not furnished,R$50,R$895,R$41,R$12,R$998
1,45,1,1,1,8,not acept,not furnished,R$589,"R$2,349",R$0,R$8,"R$2,946"
1,260,4,4,2,5,acept,furnished,"R$2,570","R$4,400",R$584,R$56,"R$7,610"
1,74,2,3,2,24,acept,not furnished,R$450,"R$3,200",R$40,R$41,"R$3,731"
1,59,2,2,0,5,not acept,not furnished,R$754,"R$2,040",R$25,R$26,"R$2,845"
1,51,2,1,1,4,acept,not furnished,R$455,"R$2,500",R$23,R$32,"R$3,010"
1,346,4,4,4,6,acept,not furnished,"R$2,200","R$4,080","R$2,704",R$52,"R$9,036"
1,30,1,1,0,-,not acept,not furnished,Sem info,"R$1,200",R$0,R$19,"R$1,219"
1,58,2,1,1,1,acept,not furnished,R$710,"R$1,397",R$3,R$18,"R$2,128"
0,65,2,1,1,1,acept,furnished,R$459,"R$1,850",R$49,R$24,"R$2,382"
1,110,2,3,2,2,acept,not furnished,"R$1,276","R$6,500",R$517,R$83,"R$8,376"
1,600,5,7,8,-,acept,furnished,R$0,"R$9,000","R$1,875",R$136,"R$11,010"
1,35,1,1,0,1,acept,not furnished,R$1,"R$1,950",R$0,R$25,"R$1,976"
1,65,3,1,0,13,not acept,not furnished,R$510,"R$1,880",R$30,R$24,"R$2,444"
1,83,2,1,1,6,not acept,not furnished,R$550,"R$1,600",R$125,R$21,"R$2,296"
1,100,3,2,0,3,not acept,not furnished,R$800,"R$2,000",R$250,R$26,"R$3,076"
1,90,2,2,1,3,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
1,65,1,1,1,14,not acept,furnished,"R$2,400","R$3,500",R$1,R$45,"R$5,946"
1,135,3,2,2,3,acept,not furnished,"R$1,650","R$2,300",R$775,R$30,"R$4,755"
1,90,2,2,2,-,acept,not furnished,R$0,"R$1,800",R$0,R$28,"R$1,828"
1,58,2,1,1,8,acept,not furnished,R$650,"R$1,500",R$5,R$20,"R$2,175"
1,34,2,1,0,10,acept,not furnished,R$300,"R$2,200",R$15,R$28,"R$2,543"
1,350,3,5,3,-,acept,not furnished,R$0,"R$12,000","R$1,250",R$181,"R$13,430"
1,45,1,1,1,18,not acept,furnished,"R$2,200","R$4,500",R$334,R$58,"R$7,092"
1,120,3,2,1,1,not acept,not furnished,R$870,"R$2,500",R$160,R$32,"R$3,562"
0,45,1,1,1,4,not acept,not furnished,R$417,R$850,R$140,R$11,"R$1,418"
1,26,1,1,0,-,not acept,not furnished,R$0,R$900,R$10,R$12,R$922
1,137,4,1,1,4,not acept,furnished,R$435,"R$3,000",R$5,R$22,"R$3,462"
1,200,2,2,1,-,acept,not furnished,R$0,"R$2,000",R$1,R$31,"R$2,032"
1,20,1,1,0,6,acept,furnished,R$602,"R$1,800",R$130,R$23,"R$2,555"
1,163,3,3,3,8,acept,furnished,"R$1,532","R$2,550",R$417,R$33,"R$4,532"
1,32,1,1,1,8,not acept,not furnished,R$597,"R$2,088",R$0,R$7,"R$2,692"
1,45,1,1,1,7,acept,not furnished,R$695,"R$1,700",R$170,R$22,"R$2,587"
1,147,3,2,0,9,not acept,furnished,"R$1,500","R$4,250",R$0,R$54,"R$5,804"
1,260,3,2,1,-,not acept,not furnished,R$0,"R$3,000",R$334,R$46,"R$3,380"
1,36,1,1,1,8,acept,furnished,R$600,"R$3,400",R$80,R$44,"R$4,124"
1,20,1,1,0,3,acept,furnished,R$602,"R$1,800",R$130,R$23,"R$2,555"
1,112,1,2,2,7,acept,furnished,R$0,"R$8,389",R$0,R$107,"R$8,496"
1,35,1,1,0,9,acept,furnished,R$450,"R$1,300",R$40,R$17,"R$1,807"
1,280,3,4,2,-,acept,not furnished,R$0,"R$2,590",R$310,R$39,"R$2,939"
1,137,2,2,1,-,not acept,not furnished,R$0,"R$4,600",R$410,R$70,"R$5,080"
1,120,3,3,1,4,acept,not furnished,"R$1,015","R$3,070",R$0,R$39,"R$4,124"
1,62,3,1,1,7,not acept,not furnished,R$400,"R$1,600",R$25,R$21,"R$2,046"
1,70,2,2,0,-,acept,not furnished,R$0,"R$1,980",R$0,R$30,"R$2,010"
1,78,3,2,2,10,acept,not furnished,R$650,"R$2,400",R$117,R$31,"R$3,198"
1,39,1,1,1,24,not acept,furnished,R$600,"R$4,200",R$125,R$54,"R$4,979"
0,90,3,3,2,4,acept,not furnished,R$740,"R$1,350",R$78,R$18,"R$2,186"
1,121,2,3,1,20,acept,not furnished,R$825,"R$2,560",R$170,R$33,"R$3,588"
1,97,3,3,2,7,acept,not furnished,"R$1,058","R$2,500",R$275,R$32,"R$3,865"
1,130,2,2,2,-,acept,not furnished,R$0,"R$3,500",R$448,R$53,"R$4,001"
0,46,2,1,1,4,acept,not furnished,R$250,"R$1,250",R$0,R$16,"R$1,516"
1,93,2,2,2,2,acept,furnished,"R$1,166","R$5,500",R$325,R$70,"R$7,061"
1,70,2,2,0,1,acept,not furnished,R$280,"R$1,000",R$138,R$13,"R$1,431"
1,100,2,1,1,-,acept,not furnished,R$0,"R$1,900",R$84,R$29,"R$2,013"
1,64,1,2,1,3,acept,not furnished,R$763,"R$2,603",R$101,R$16,"R$3,483"
1,84,2,2,0,12,acept,not furnished,R$747,"R$1,500",R$0,R$20,"R$2,267"
1,146,3,5,3,17,not acept,furnished,"R$1,400","R$9,000",R$0,R$115,"R$10,520"
1,110,3,2,1,1,acept,not furnished,"R$1,000","R$5,500",R$25,R$70,"R$6,595"
1,80,1,2,1,10,acept,furnished,"R$1,000","R$4,000",R$109,R$51,"R$5,160"
1,280,3,4,4,4,acept,not furnished,"R$5,000","R$15,000","R$1,500",R$191,"R$21,690"
1,180,4,3,2,5,acept,not furnished,"R$2,650","R$5,500",R$667,R$70,"R$8,887"
1,20,1,1,0,2,not acept,furnished,R$150,"R$3,142",R$67,R$40,"R$3,399"
1,70,3,1,1,9,acept,not furnished,"R$1,000","R$2,500",R$0,R$32,"R$3,532"
1,54,1,1,1,13,not acept,not furnished,"R$1,484","R$4,130",R$250,R$53,"R$5,917"
1,469,4,5,4,12,acept,not furnished,"R$5,706","R$15,000","R$2,260",R$191,"R$23,160"
0,240,3,4,4,1,acept,not furnished,"R$2,800","R$7,000",R$0,R$89,"R$9,889"
1,141,3,2,2,11,acept,not furnished,"R$2,200","R$6,900",R$450,R$88,"R$9,638"
1,70,2,1,0,1,acept,not furnished,R$0,"R$1,600",R$0,R$21,"R$1,621"
1,58,1,2,1,14,acept,furnished,R$920,"R$5,800",R$200,R$74,"R$6,994"
1,160,3,2,2,2,acept,not furnished,"R$1,700","R$3,599",R$490,R$46,"R$5,835"
0,348,3,3,3,-,acept,not furnished,R$0,"R$6,000",R$350,R$91,"R$6,441"
1,68,2,1,1,1,acept,not furnished,"R$1,064","R$1,200",R$0,R$16,"R$2,280"
0,58,2,2,2,8,not acept,furnished,R$347,"R$3,500",R$0,R$45,"R$3,892"
1,138,2,3,2,9,acept,furnished,"R$2,082","R$2,180",R$606,R$28,"R$4,896"
1,55,1,1,1,11,not acept,not furnished,R$696,"R$2,200",R$148,R$28,"R$3,072"
0,170,3,2,2,-,acept,not furnished,Incluso,"R$2,300",R$98,R$35,"R$2,433"
1,400,3,7,4,-,acept,not furnished,"R$3,000","R$20,000",R$84,R$254,"R$23,340"
0,188,5,4,0,-,acept,not furnished,R$0,"R$4,000",R$178,R$61,"R$4,239"
1,240,3,4,2,-,acept,not furnished,R$1,"R$8,200",R$625,R$124,"R$8,950"
1,23,1,1,0,23,acept,not furnished,R$392,"R$2,100",R$41,R$27,"R$2,560"
1,48,1,2,1,2,acept,furnished,R$750,"R$3,857",R$0,R$13,"R$4,620"
0,380,3,5,4,-,acept,not furnished,R$0,"R$3,800",R$459,R$58,"R$4,317"
1,58,2,2,1,12,not acept,furnished,R$928,"R$4,000",R$256,R$51,"R$5,235"
1,200,2,1,1,-,acept,not furnished,R$0,"R$2,450",R$200,R$37,"R$2,687"
1,70,2,1,1,7,acept,furnished,"R$2,065","R$3,300",R$211,R$42,"R$5,618"
1,126,2,2,1,-,acept,not furnished,R$0,"R$2,500",R$0,R$38,"R$2,538"
