city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
city1,290,3,5,4,8,acept,furnished,3580,7000,0,89
city1,90,2,2,1,7,not acept,furnished,867,3910,0,15
city1,130,3,4,2,11,not acept,not furnished,1550,2318,411,30
city1,40,1,1,0,0,acept,not furnished,0,1100,195,17
city1,110,4,5,3,0,acept,not furnished,0,3900,625,59
city1,28,1,1,0,5,acept,furnished,255,1764,0,23
city1,240,3,3,3,11,acept,furnished,3000,10000,1200,127
city1,100,3,3,3,1,acept,not furnished,1000,3300,417,42
city1,20,1,1,0,0,acept,not furnished,0,2060,0,27
city1,300,4,4,4,19,acept,furnished,2800,9000,1667,115
city1,90,2,1,0,2,not acept,not furnished,0,1720,0,26
city1,90,3,3,2,1,acept,not furnished,1171,1997,280,26
city1,39,2,1,0,3,acept,not furnished,120,1450,43,19
city1,180,3,2,1,0,not acept,not furnished,0,3000,163,46
city1,209,3,3,0,4,acept,not furnished,2200,4000,803,51
city1,170,3,3,2,6,acept,not furnished,2377,9500,828,121
city1,250,4,5,4,6,acept,not furnished,2050,9800,998,125
city1,262,4,5,4,17,acept,not furnished,2500,2250,1350,29
city1,100,3,3,0,0,acept,not furnished,0,1955,30,30
city1,200,3,2,2,0,acept,not furnished,0,2900,791,44
city1,70,2,1,1,6,acept,not furnished,550,3000,0,39
city1,244,3,3,3,4,acept,not furnished,5000,8900,1679,113
city1,270,5,4,4,6,not acept,not furnished,3500,7000,1684,89
city1,20,1,1,0,3,not acept,furnished,340,2400,59,31
city1,70,2,2,0,1,not acept,not furnished,720,3750,25,48
city0,130,2,2,5,0,acept,not furnished,0,1800,321,28
city0,104,2,2,1,2,acept,not furnished,580,1700,122,22
city1,65,1,1,1,9,not acept,not furnished,1000,2500,0,32
city1,235,3,3,3,11,not acept,not furnished,1367,6500,579,83
city1,200,3,4,2,2,acept,not furnished,2700,9180,0,117
city1,150,2,2,1,0,acept,furnished,0,2175,0,12
city0,60,2,1,1,2,acept,not furnished,314,1000,0,13
city1,82,1,1,2,1,acept,not furnished,1650,8000,267,102
city1,54,2,2,1,16,acept,not furnished,665,2200,117,28
city1,67,2,2,1,1,not acept,furnished,580,3500,60,45
city1,330,2,4,3,0,acept,not furnished,0,6000,2000,91
city1,117,4,5,4,10,not acept,not furnished,1523,3175,711,41
city0,200,3,3,5,0,acept,not furnished,0,2650,220,40
city1,305,2,3,0,10,acept,not furnished,3500,5000,667,64
city1,53,2,2,2,5,acept,not furnished,757,2495,166,11
city0,170,4,3,2,0,acept,not furnished,0,1750,109,27
city1,50,1,1,1,13,acept,not furnished,500,1800,0,23
city1,164,3,2,1,15,acept,furnished,1229,3700,198,47
city1,90,2,1,1,0,acept,not furnished,0,2500,219,38
city0,115,3,3,1,5,acept,not furnished,1035,1900,30,25
city1,206,3,3,1,11,acept,furnished,2914,7400,586,94
city1,50,2,2,1,10,acept,not furnished,380,1900,0,25
city0,49,2,1,1,1,acept,not furnished,263,1000,38,13
city1,30,1,1,0,5,acept,not furnished,330,1210,21,16
city1,130,3,1,1,0,acept,not furnished,0,5600,0,85
city1,54,2,1,1,1,acept,not furnished,670,1932,73,8
city0,252,3,3,4,0,acept,not furnished,0,3300,259,50
city0,130,3,2,0,0,acept,not furnished,0,1400,10,22
city1,27,1,1,0,2,not acept,not furnished,50,895,41,12
city1,45,1,1,1,8,not acept,not furnished,589,2349,0,8
city1,260,4,4,2,5,acept,furnished,2570,4400,584,56
city1,74,2,3,2,24,acept,not furnished,450,3200,40,41
city1,59,2,2,0,5,not acept,not furnished,754,2040,25,26
city1,51,2,1,1,4,acept,not furnished,455,2500,23,32
city1,58,2,1,1,1,acept,not furnished,710,1397,3,18
city0,65,2,1,1,1,acept,furnished,459,1850,49,24
city1,110,2,3,2,2,acept,not furnished,1276,6500,517,83
city1,35,1,1,0,1,acept,not furnished,1,1950,0,25
city1,65,3,1,0,13,not acept,not furnished,510,1880,30,24
city1,83,2,1,1,6,not acept,not furnished,550,1600,125,21
city1,100,3,2,0,3,not acept,not furnished,800,2000,250,26
city1,65,1,1,1,14,not acept,furnished,2400,3500,1,45
city1,135,3,2,2,3,acept,not furnished,1650,2300,775,30
city1,90,2,2,2,0,acept,not furnished,0,1800,0,28
city1,58,2,1,1,8,acept,not furnished,650,1500,5,20
city1,34,2,1,0,10,acept,not furnished,300,2200,15,28
city1,45,1,1,1,18,not acept,furnished,2200,4500,334,58
city1,120,3,2,1,1,not acept,not furnished,870,2500,160,32
city0,45,1,1,1,4,not acept,not furnished,417,850,140,11
city1,26,1,1,0,0,not acept,not furnished,0,900,10,12
city1,137,4,1,1,4,not acept,furnished,435,3000,5,22
city1,200,2,2,1,0,acept,not furnished,0,2000,1,31
city1,163,3,3,3,8,acept,furnished,1532,2550,417,33
city1,32,1,1,1,8,not acept,not furnished,597,2088,0,7
city1,45,1,1,1,7,acept,not furnished,695,1700,170,22
city1,147,3,2,0,9,not acept,furnished,1500,4250,0,54
city1,260,3,2,1,0,not acept,not furnished,0,3000,334,46
city1,36,1,1,1,8,acept,furnished,600,3400,80,44
city1,20,1,1,0,3,acept,furnished,602,1800,130,23
city1,112,1,2,2,7,acept,furnished,0,8389,0,107
city1,35,1,1,0,9,acept,furnished,450,1300,40,17
city1,280,3,4,2,0,acept,not furnished,0,2590,310,39
city1,137,2,2,1,0,not acept,not furnished,0,4600,410,70
city1,120,3,3,1,4,acept,not furnished,1015,3070,0,39
city1,62,3,1,1,7,not acept,not furnished,400,1600,25,21
city1,70,2,2,0,0,acept,not furnished,0,1980,0,30
city1,78,3,2,2,10,acept,not furnished,650,2400,117,31
city1,39,1,1,1,24,not acept,furnished,600,4200,125,54
city0,90,3,3,2,4,acept,not furnished,740,1350,78,18
city1,121,2,3,1,20,acept,not furnished,825,2560,170,33
city1,97,3,3,2,7,acept,not furnished,1058,2500,275,32
city1,130,2,2,2,0,acept,not furnished,0,3500,448,53
city0,46,2,1,1,4,acept,not furnished,250,1250,0,16
city1,93,2,2,2,2,acept,furnished,1166,5500,325,70
city1,70,2,2,0,1,acept,not furnished,280,1000,138,13
city1,100,2,1,1,0,acept,not furnished,0,1900,84,29
city1,64,1,2,1,3,acept,not furnished,763,2603,101,16
city1,84,2,2,0,12,acept,not furnished,747,1500,0,20
city1,146,3,5,3,17,not acept,furnished,1400,9000,0,115
city1,110,3,2,1,1,acept,not furnished,1000,5500,25,70
city1,80,1,2,1,10,acept,furnished,1000,4000,109,51
city1,180,4,3,2,5,acept,not furnished,2650,5500,667,70
city1,20,1,1,0,2,not acept,furnished,150,3142,67,40
city1,70,3,1,1,9,acept,not furnished,1000,2500,0,32
city1,54,1,1,1,13,not acept,not furnished,1484,4130,250,53
city0,240,3,4,4,1,acept,not furnished,2800,7000,0,89
city1,141,3,2,2,11,acept,not furnished,2200,6900,450,88
city1,70,2,1,0,1,acept,not furnished,0,1600,0,21
city1,58,1,2,1,14,acept,furnished,920,5800,200,74
city1,160,3,2,2,2,acept,not furnished,1700,3599,490,46
city1,68,2,1,1,1,acept,not furnished,1064,1200,0,16
city0,58,2,2,2,8,not acept,furnished,347,3500,0,45
city1,138,2,3,2,9,acept,furnished,2082,2180,606,28
city1,55,1,1,1,11,not acept,not furnished,696,2200,148,28
city0,188,5,4,0,0,acept,not furnished,0,4000,178,61
city1,240,3,4,2,0,acept,not furnished,1,8200,625,124
city1,23,1,1,0,23,acept,not furnished,392,2100,41,27
city1,48,1,2,1,2,acept,furnished,750,3857,0,13
city1,58,2,2,1,12,not acept,furnished,928,4000,256,51
city1,200,2,1,1,0,acept,not furnished,0,2450,200,37
city1,70,2,1,1,7,acept,furnished,2065,3300,211,42
city1,126,2,2,1,0,acept,not furnished,0,2500,0,38
city1,218,3,4,2,6,not acept,not furnished,1800,7800,334,99
city0,190,4,4,2,14,acept,not furnished,900,3200,192,15
city0,64,1,2,1,11,not acept,not furnished,930,1540,68,20
city1,42,1,1,0,6,acept,furnished,345,1800,0,23
city0,284,4,3,4,0,acept,furnished,1500,6000,405,91
city1,108,3,2,2,2,acept,not furnished,980,2200,195,28
city1,95,2,1,1,0,acept,not furnished,0,2900,0,44
city1,217,2,3,3,5,acept,furnished,2500,6000,1000,77
city1,190,3,3,2,10,not acept,not furnished,2800,9000,888,115
city0,150,2,2,1,0,acept,not furnished,0,1060,167,16
city1,75,1,2,0,4,acept,not furnished,260,2100,0,27
city1,110,2,1,1,2,acept,not furnished,1200,3000,137,39
city1,139,4,5,2,6,not acept,not furnished,1500,10000,584,127
city1,30,1,1,0,12,acept,furnished,350,3400,0,44
city1,58,2,1,1,9,acept,not furnished,397,1800,0,23
city1,150,3,4,2,0,acept,not furnished,125,2750,159,42
city1,131,4,4,3,1,not acept,furnished,2100,6000,798,77
city1,18,1,1,0,0,acept,not furnished,0,1720,0,22
city1,80,2,1,1,6,acept,not furnished,400,1500,0,20
city1,144,3,4,3,4,acept,furnished,856,7200,589,92
city1,85,2,1,0,4,acept,not furnished,510,1617,67,21
city1,76,2,2,1,2,acept,not furnished,900,3410,272,44
city0,100,2,1,0,16,acept,not furnished,550,900,61,12
city1,260,3,5,0,0,acept,not furnished,0,9000,634,136
city1,273,3,3,1,5,acept,not furnished,1880,5000,778,64
city1,107,3,2,1,12,not acept,not furnished,1040,5800,386,74
city1,80,2,1,0,0,acept,furnished,0,4892,0,74
city1,60,3,3,2,0,acept,not furnished,0,2700,273,41
city1,45,2,1,1,24,acept,not furnished,545,1850,104,24
city1,170,4,2,3,0,acept,not furnished,0,2550,0,39
city1,200,3,4,3,18,acept,furnished,2350,6200,1084,79
city0,70,2,1,1,15,not acept,furnished,350,2250,78,29
city1,77,2,2,1,5,acept,not furnished,998,1950,213,25
city1,50,1,1,0,0,acept,not furnished,0,1100,0,17
city1,104,2,2,0,3,acept,furnished,756,2200,0,28
city1,68,2,2,1,19,not acept,furnished,710,6700,225,85
city1,240,4,4,3,4,acept,not furnished,8000,2000,2000,26
city1,45,1,1,1,14,not acept,furnished,2200,2300,167,30
city1,189,4,3,3,3,acept,not furnished,3434,4500,1334,58
city1,43,1,1,0,6,acept,not furnished,219,1472,42,6
city1,35,1,1,1,1,acept,not furnished,0,1010,30,13
city1,200,3,3,2,0,acept,not furnished,0,8000,292,121
city1,250,3,5,8,0,acept,furnished,0,6000,7,91
city1,22,1,1,1,25,acept,not furnished,471,2200,55,28
city1,180,3,3,2,4,acept,not furnished,2100,8000,413,102
city1,72,3,2,2,7,acept,not furnished,720,2312,0,8
city1,52,1,1,1,1,acept,furnished,410,4667,64,60
city1,90,1,1,0,11,not acept,not furnished,300,2066,0,27
city0,165,3,2,1,1,acept,not furnished,1100,1800,294,23
city1,71,2,2,1,4,acept,not furnished,730,1250,35,16
city1,65,2,2,2,6,acept,not furnished,717,2000,0,26
city0,260,3,5,5,0,acept,not furnished,1700,7600,584,115
city1,140,2,1,0,8,acept,not furnished,1300,4500,0,58
city1,200,3,2,3,14,acept,furnished,3000,8000,667,102
city1,204,3,2,2,2,acept,not furnished,3550,7000,764,89
city1,96,3,1,2,1,acept,not furnished,600,1847,15,24
city1,136,3,4,3,4,not acept,not furnished,1546,3500,350,45
city0,98,1,1,1,5,acept,not furnished,730,2800,152,36
city1,150,3,3,3,0,acept,not furnished,100,4600,234,70
city1,31,2,1,0,2,acept,not furnished,0,1040,0,14
city1,110,3,3,1,9,not acept,not furnished,1000,3000,84,39
city1,98,3,2,1,5,acept,furnished,1520,2400,0,31
city1,53,2,2,1,10,not acept,furnished,579,3000,89,39
city0,58,1,2,2,2,acept,not furnished,630,1450,67,19
city1,50,1,1,1,20,not acept,furnished,781,5300,212,68
city1,230,5,3,2,0,acept,furnished,0,3491,291,53
city1,93,3,4,2,6,acept,furnished,1000,2800,257,36
city1,93,1,3,1,4,not acept,not furnished,1040,3500,33,45
city1,150,3,2,0,0,acept,not furnished,0,2500,150,38
city1,182,3,5,3,10,acept,not furnished,3600,4900,875,63
city1,48,1,1,1,2,acept,not furnished,625,1797,0,18
city1,98,3,2,2,10,acept,not furnished,900,4500,0,58
city1,197,3,4,1,10,acept,not furnished,2665,4500,459,58
city1,114,4,4,2,6,acept,not furnished,1115,2790,321,36
city1,70,2,1,0,1,acept,not furnished,300,1300,53,17
city1,240,5,2,3,0,not acept,not furnished,0,6500,290,98
city1,55,1,1,0,1,acept,not furnished,0,1100,0,8
city1,90,3,3,1,0,acept,not furnished,0,2600,11,40
city1,106,3,2,1,14,acept,furnished,1030,10000,145,127
city1,250,3,4,2,1,not acept,not furnished,2400,7000,42,89
city1,168,3,2,4,0,not acept,not furnished,600,3500,317,53
city1,150,3,2,1,8,acept,not furnished,1172,4800,0,61
city1,23,1,1,1,12,acept,furnished,600,2800,99,36
city1,290,4,4,2,6,acept,furnished,3200,7800,584,99
city1,160,4,3,0,1,acept,furnished,1172,2300,59,30
city1,12,1,1,0,0,not acept,not furnished,0,1050,50,14
city1,280,3,4,2,0,acept,furnished,8000,8000,667,121
city1,107,3,3,2,3,acept,not furnished,1600,4500,417,58
city1,25,1,1,0,0,not acept,furnished,0,1750,0,23
city1,37,1,1,0,1,acept,not furnished,0,1400,0,18
city1,157,4,3,2,0,acept,not furnished,0,6608,492,100
city1,71,2,3,2,13,not acept,not furnished,500,3700,50,47
city1,130,4,3,2,13,acept,not furnished,1180,2500,334,32
city1,300,3,4,7,0,not acept,not furnished,0,4340,550,66
city1,94,3,3,2,1,acept,not furnished,750,2433,0,31
city1,240,4,2,6,0,not acept,furnished,0,4675,381,71
city1,227,4,4,3,6,acept,not furnished,4000,9000,1417,115
city0,297,4,6,2,3,acept,not furnished,2800,2800,433,36
city1,145,3,3,1,1,acept,not furnished,1225,5800,375,74
city0,180,3,4,4,0,acept,not furnished,0,3230,250,49
city0,269,4,5,0,12,acept,not furnished,3000,5100,963,65
city1,330,5,4,2,0,acept,furnished,0,7650,720,115
city1,66,1,1,1,4,not acept,not furnished,2077,1600,349,21
city1,290,5,3,3,6,acept,not furnished,3800,4100,1435,52
city1,45,1,1,0,0,not acept,not furnished,700,1500,0,20
city1,98,2,2,0,5,not acept,furnished,890,4500,34,58
city1,160,2,1,0,12,not acept,not furnished,1200,2400,0,31
city1,80,2,1,1,13,not acept,not furnished,937,2900,84,37
city1,118,3,2,2,4,acept,not furnished,1520,8950,402,114
city1,138,3,1,0,0,acept,not furnished,0,3500,445,53
city1,102,2,2,2,0,acept,not furnished,0,3500,248,53
city0,57,2,1,1,5,acept,furnished,393,1850,72,24
city1,36,1,1,1,15,acept,furnished,750,3328,125,14
city1,190,4,2,3,0,acept,not furnished,0,8000,525,121
city1,309,4,7,8,0,acept,not furnished,0,10000,1167,151
city0,40,1,1,0,4,acept,not furnished,420,500,17,7
city1,200,4,5,4,16,acept,not furnished,2607,10000,1150,127
city1,60,1,1,1,0,acept,not furnished,0,1500,100,23
city1,180,2,3,2,0,acept,not furnished,0,3150,301,48
city1,213,4,4,3,17,acept,not furnished,2600,6500,1157,83
city1,190,3,2,1,6,acept,not furnished,3040,6800,56,87
city0,205,3,2,4,0,acept,not furnished,0,2570,57,39
city1,126,3,4,1,3,acept,not furnished,1980,4000,309,51
city1,260,4,4,6,22,acept,furnished,2480,5500,1167,70
city0,66,1,1,1,2,acept,furnished,900,5000,62,64
city1,146,3,3,2,9,acept,not furnished,1200,2000,292,26
city0,53,1,1,1,13,acept,not furnished,494,650,34,9
city1,230,3,2,0,1,acept,not furnished,0,2500,500,32
city1,123,3,3,2,3,not acept,furnished,1527,3400,334,44
city1,30,1,1,0,7,not acept,not furnished,545,1350,39,18
city1,60,2,1,0,0,not acept,not furnished,0,1100,50,17
city1,200,2,2,1,10,acept,furnished,2700,9500,600,121
city1,55,2,1,0,0,acept,not furnished,380,1350,0,18
city1,70,2,1,0,1,acept,not furnished,0,2448,159,32
city0,49,2,1,1,5,acept,not furnished,273,1010,0,13
city1,18,1,1,0,8,acept,not furnished,400,1130,30,15
city1,100,3,3,4,0,acept,not furnished,0,2500,146,38
city1,61,2,1,0,5,acept,not furnished,715,3050,0,39
city1,79,2,3,2,15,acept,not furnished,768,3200,268,41
city1,73,2,2,1,11,acept,not furnished,700,1250,150,16
city1,30,1,1,0,1,acept,not furnished,0,1550,21,20
city1,61,2,1,0,3,acept,not furnished,240,1841,0,24
city1,34,1,1,1,1,not acept,furnished,0,2890,0,37
city0,50,2,1,1,3,acept,not furnished,613,1000,20,13
city1,100,2,2,1,0,not acept,not furnished,0,1750,140,27
city1,55,1,1,1,14,not acept,furnished,1000,4950,225,63
city1,100,2,3,1,2,acept,furnished,1260,3973,267,51
city1,110,3,2,2,2,acept,not furnished,1145,2400,247,31
city0,40,2,1,1,3,acept,not furnished,320,1200,70,16
city0,223,3,5,2,2,acept,not furnished,1400,3300,290,42
city1,225,4,3,2,0,acept,furnished,0,4400,290,67
city1,40,1,1,0,0,not acept,not furnished,0,850,0,11
city1,74,2,2,2,7,acept,not furnished,1100,3400,163,44
city0,70,2,2,0,5,not acept,not furnished,0,1000,62,16
city1,150,3,2,2,2,acept,not furnished,1181,2000,384,26
city1,150,3,3,8,0,acept,not furnished,0,8000,1084,121
city1,25,1,1,0,1,not acept,not furnished,350,750,57,10
city1,328,3,4,4,18,acept,furnished,1382,6000,800,77
city1,179,4,4,3,8,acept,furnished,1100,8500,751,108
city1,62,2,2,2,4,acept,not furnished,900,2290,284,30
city1,75,2,2,0,1,not acept,not furnished,750,2125,146,27
city0,76,2,2,2,9,acept,furnished,679,3100,146,40
city1,146,3,3,2,3,acept,furnished,1600,6500,417,83
city1,55,2,2,1,4,acept,not furnished,380,1850,0,24
city1,165,4,4,4,1,acept,not furnished,1400,5700,834,73
city0,96,3,2,2,6,acept,furnished,750,3600,138,46
city1,35,1,1,0,7,not acept,not furnished,465,1200,0,16
city1,23,1,1,0,13,acept,not furnished,231,2500,0,32
city1,25,1,1,0,4,not acept,furnished,290,2000,130,26
city1,140,3,2,0,8,acept,furnished,2500,1799,375,23
city0,147,3,2,3,11,acept,not furnished,1425,1620,184,21
city1,90,2,1,0,1,acept,not furnished,0,1500,101,20
city1,224,4,5,3,12,acept,not furnished,9500,9500,1650,121
city0,170,3,2,2,0,acept,not furnished,0,1800,41,28
city1,72,2,2,1,18,not acept,furnished,800,7500,225,96
city1,45,1,1,1,2,acept,furnished,460,2532,0,9
city1,45,1,1,1,8,acept,not furnished,694,1800,172,23
city1,40,1,1,1,12,acept,not furnished,300,3470,70,44
city1,200,3,2,1,8,acept,not furnished,1500,8000,42,102
city1,20,1,1,0,5,not acept,furnished,420,1700,45,22
city1,200,3,2,2,8,acept,not furnished,1626,3000,0,39
city1,76,1,2,1,4,acept,furnished,1180,4200,30,54
city1,200,4,3,3,0,acept,not furnished,0,3800,834,58
city1,54,2,1,0,7,acept,not furnished,535,2001,0,26
city1,100,1,1,2,8,acept,furnished,990,4200,284,54
city1,90,3,2,0,9,not acept,not furnished,900,2100,84,27
city1,300,3,3,4,0,acept,not furnished,0,9000,650,136
city1,70,2,1,1,7,acept,not furnished,780,1300,121,17
city1,60,2,1,0,0,acept,not furnished,0,1380,21,21
city1,100,2,2,2,0,acept,furnished,0,3900,34,59
city1,90,3,1,1,2,not acept,not furnished,600,2400,0,31
city1,220,3,4,4,2,acept,not furnished,3167,5500,1084,70
city1,60,1,1,1,7,not acept,not furnished,1037,2023,0,26
city1,56,1,1,0,2,acept,furnished,0,8000,280,102
city1,79,2,2,1,1,acept,furnished,600,2000,75,26
city1,60,2,2,1,10,acept,furnished,1938,3400,300,44
city1,123,3,3,0,0,acept,not furnished,0,4000,42,61
city1,59,2,2,1,12,acept,not furnished,360,2200,18,28
city1,35,1,1,0,0,acept,not furnished,0,1100,3,14
city1,42,1,1,0,0,not acept,not furnished,0,1600,50,25
city1,55,1,1,1,11,acept,not furnished,1020,2166,109,28
city1,38,1,1,0,3,not acept,not furnished,200,1685,30,22
city1,318,5,3,2,0,acept,furnished,0,3840,600,58
city1,60,1,1,0,0,not acept,not furnished,0,1300,144,20
city1,195,4,3,3,7,not acept,not furnished,2600,10000,1336,127
city1,82,2,2,1,2,acept,not furnished,1500,2450,192,32
city0,110,2,1,1,2,acept,not furnished,130,980,52,13
city1,139,3,3,3,3,acept,not furnished,1260,2700,417,35
city1,100,2,1,2,0,acept,not furnished,0,3200,67,49
city1,65,2,2,1,9,not acept,not furnished,682,1039,42,14
city0,55,2,1,1,1,acept,not furnished,270,900,34,12
city1,98,1,2,2,9,acept,not furnished,1241,4000,422,51
city1,76,3,2,0,4,acept,not furnished,780,1600,54,21
city1,89,3,2,2,19,acept,not furnished,900,6000,184,77
city1,155,4,3,2,16,acept,not furnished,1050,3500,459,45
city1,137,3,4,2,2,acept,not furnished,1300,2200,334,28
city1,88,2,2,2,8,acept,furnished,1000,4500,134,58
city0,102,3,3,1,9,acept,not furnished,1100,1500,105,20
city1,300,2,4,2,0,acept,furnished,0,3250,0,49
city1,115,3,2,1,12,acept,not furnished,1363,3000,210,39
city1,57,2,2,1,8,acept,not furnished,358,2550,132,33
city0,185,3,3,2,6,acept,not furnished,1200,2200,100,28
city1,62,2,1,1,1,acept,not furnished,750,1650,0,21
city1,86,3,3,0,10,acept,furnished,1100,3000,100,39
city1,35,1,1,1,6,not acept,furnished,886,1250,90,16
city1,144,3,2,2,8,acept,not furnished,1500,3600,84,46
city1,210,3,3,4,1,acept,not furnished,3100,6500,1400,83
city1,294,3,6,3,0,acept,not furnished,0,2550,512,39
city1,232,4,3,4,0,acept,furnished,0,4500,342,68
city1,260,4,2,3,0,acept,not furnished,0,3850,430,58
city1,100,5,5,2,0,not acept,not furnished,0,4500,382,68
city0,280,4,3,4,0,acept,not furnished,2307,3100,341,47
city1,120,1,2,2,16,acept,furnished,1000,9000,700,115
city1,90,3,2,1,5,acept,not furnished,1300,3780,292,48
city1,200,2,2,2,11,acept,furnished,2900,11000,560,140
city0,290,4,3,1,5,acept,not furnished,1350,2600,192,33
city1,200,5,6,4,6,acept,not furnished,3300,5000,1250,64
city1,208,4,2,4,0,acept,not furnished,0,4500,282,68
city1,220,3,3,2,11,acept,not furnished,4500,9000,584,115
city1,270,3,4,3,10,acept,not furnished,3809,9500,1792,121
city1,280,4,4,2,5,acept,not furnished,4200,4000,1042,51
city1,200,3,4,3,1,acept,not furnished,3500,8500,1250,108
city1,230,4,5,0,0,acept,furnished,0,7600,300,115
city0,47,1,1,1,18,acept,furnished,582,2700,135,35
city1,250,3,3,2,7,acept,furnished,2750,5500,792,70
city1,220,3,4,2,7,acept,not furnished,2000,3900,750,50
city1,249,3,3,3,0,acept,not furnished,0,9000,834,136
