city,area,rooms,bathroom,parking spaces,floor,animal,furniture,Hassoc_tax,rent,prop_tax,fire_insur
1,218,3,4,2,6,not acept,not furnished,1800,7800,334,99
0,190,4,4,2,14,acept,not furnished,900,3200,192,15
0,64,1,2,1,11,not acept,not furnished,930,1540,68,20
1,420,4,4,4,7,acept,not furnished,6000,12000,2000,153
1,42,1,1,0,6,acept,furnished,345,1800,0,23
0,284,4,3,4,0,acept,furnished,1500,6000,405,91
1,108,3,2,2,2,acept,not furnished,980,2200,195,28
1,95,2,1,1,0,acept,not furnished,0,2900,0,44
1,217,2,3,3,5,acept,furnished,2500,6000,1000,77
1,190,3,3,2,10,not acept,not furnished,2800,9000,888,115
0,150,2,2,1,0,acept,not furnished,0,1060,167,16
1,75,1,2,0,4,acept,not furnished,260,2100,0,27
1,40,1,1,0,0,not acept,not furnished,0,780,17,12
1,110,2,1,1,2,acept,not furnished,1200,3000,137,39
1,139,4,5,2,6,not acept,not furnished,1500,10000,584,127
1,30,1,1,0,12,acept,furnished,350,3400,0,44
1,58,2,1,1,9,acept,not furnished,397,1800,0,23
1,150,3,4,2,0,acept,not furnished,125,2750,159,42
1,131,4,4,3,1,not acept,furnished,2100,6000,798,77
1,18,1,1,0,0,acept,not furnished,0,1720,0,22
1,80,2,1,1,6,acept,not furnished,400,1500,0,20
1,144,3,4,3,4,acept,furnished,856,7200,589,92
1,85,2,1,0,4,acept,not furnished,510,1617,67,21
1,76,2,2,1,2,acept,not furnished,900,3410,272,44
1,370,5,3,4,0,acept,not furnished,0,8500,492,128
0,100,2,1,0,16,acept,not furnished,550,900,61,12
1,260,3,5,0,0,acept,not furnished,0,9000,634,136
1,273,3,3,1,5,acept,not furnished,1880,5000,778,64
1,107,3,2,1,12,not acept,not furnished,1040,5800,386,74
1,34,2,1,0,10,acept,not furnished,300,2200,15,28
1,80,2,1,0,0,acept,furnished,0,4892,0,74
1,550,4,5,0,1,acept,not furnished,2700,8800,0,112
1,60,3,3,2,0,acept,not furnished,0,2700,273,41
1,45,2,1,1,24,acept,not furnished,545,1850,104,24
1,170,4,2,3,0,acept,not furnished,0,2550,0,39
1,200,3,4,3,18,acept,furnished,2350,6200,1084,79
0,70,2,1,1,15,not acept,furnished,350,2250,78,29
1,77,2,2,1,5,acept,not furnished,998,1950,213,25
1,50,1,1,0,0,acept,not furnished,0,1100,0,17
1,104,2,2,0,3,acept,furnished,756,2200,0,28
1,68,2,2,1,19,not acept,furnished,710,6700,225,85
1,240,4,4,3,4,acept,not furnished,8000,2000,2000,26
1,45,1,1,1,14,not acept,furnished,2200,2300,167,30
1,189,4,3,3,3,acept,not furnished,3434,4500,1334,58
1,43,1,1,0,6,acept,not furnished,219,1472,42,6
1,35,1,1,1,1,acept,not furnished,0,1010,30,13
1,200,3,3,2,0,acept,not furnished,0,8000,292,121
1,250,3,5,8,0,acept,furnished,0,6000,7,91
1,400,4,6,3,0,acept,not furnished,0,7225,163,109
1,45,1,1,1,1,not acept,furnished,3000,5520,0,70
1,22,1,1,1,25,acept,not furnished,471,2200,55,28
1,180,3,3,2,4,acept,not furnished,2100,8000,413,102
1,486,4,6,5,8,not acept,not furnished,4614,4861,3772,62
1,72,3,2,2,7,acept,not furnished,720,2312,0,8
1,830,2,2,2,0,acept,not furnished,0,2001,159,31
1,52,1,1,1,1,acept,furnished,410,4667,64,60
1,90,1,1,0,11,not acept,not furnished,300,2066,0,27
0,165,3,2,1,1,acept,not furnished,1100,1800,294,23
1,71,2,2,1,4,acept,not furnished,730,1250,35,16
1,65,2,2,2,6,acept,not furnished,717,2000,0,26
0,260,3,5,5,0,acept,not furnished,1700,7600,584,115
1,140,2,1,0,8,acept,not furnished,1300,4500,0,58
1,200,3,2,3,14,acept,furnished,3000,8000,667,102
1,204,3,2,2,2,acept,not furnished,3550,7000,764,89
1,96,3,1,2,1,acept,not furnished,600,1847,15,24
1,136,3,4,3,4,not acept,not furnished,1546,3500,350,45
1,156,3,2,1,0,acept,not furnished,Sem info,6400,59,97
0,98,1,1,1,5,acept,not furnished,730,2800,152,36
1,150,3,3,3,0,acept,not furnished,100,4600,234,70
1,31,2,1,0,2,acept,not furnished,0,1040,0,14
1,440,4,4,4,11,acept,furnished,4985,10200,2849,130
1,110,3,3,1,9,not acept,not furnished,1000,3000,84,39
1,347,5,5,4,0,acept,not furnished,0,7000,500,106
1,98,3,2,1,5,acept,furnished,1520,2400,0,31
1,53,2,2,1,10,not acept,furnished,579,3000,89,39
0,58,1,2,2,2,acept,not furnished,630,1450,67,19
1,50,1,1,1,20,not acept,furnished,781,5300,212,68
1,230,5,3,2,0,acept,furnished,0,3491,291,53
1,93,3,4,2,6,acept,furnished,1000,2800,257,36
1,93,1,3,1,4,not acept,not furnished,1040,3500,33,45
1,20,1,1,0,6,acept,furnished,602,1800,130,23
1,150,3,2,0,0,acept,not furnished,0,2500,150,38
1,182,3,5,3,10,acept,not furnished,3600,4900,875,63
1,48,1,1,1,2,acept,not furnished,625,1797,Incluso,18
1,98,3,2,2,10,acept,not furnished,900,4500,0,58
1,197,3,4,1,10,acept,not furnished,2665,4500,459,58
1,114,4,4,2,6,acept,not furnished,1115,2790,321,36
1,70,2,1,0,1,acept,not furnished,300,1300,53,17
1,240,5,2,3,0,not acept,not furnished,0,6500,290,98
1,55,1,1,0,1,acept,not furnished,0,1100,0,8
1,90,3,3,1,0,acept,not furnished,0,2600,11,40
1,106,3,2,1,14,acept,furnished,1030,10000,145,127
1,250,3,4,2,1,not acept,not furnished,2400,7000,42,89
1,168,3,2,4,0,not acept,not furnished,600,3500,317,53
1,150,3,2,1,8,acept,not furnished,1172,4800,0,61
1,350,3,3,3,0,not acept,not furnished,0,10000,1292,151
1,23,1,1,1,12,acept,furnished,600,2800,99,36
1,290,4,4,2,6,acept,furnished,3200,7800,584,99
1,160,4,3,0,1,acept,furnished,1172,2300,59,30
1,12,1,1,0,0,not acept,not furnished,0,1050,50,14
1,280,3,4,2,0,acept,furnished,8000,8000,667,121
1,107,3,3,2,3,acept,not furnished,1600,4500,417,58
1,25,1,1,0,0,not acept,furnished,0,1750,0,23
1,37,1,1,0,1,acept,not furnished,0,1400,0,18
1,157,4,3,2,0,acept,not furnished,0,6608,492,100
1,71,2,3,2,13,not acept,not furnished,500,3700,50,47
1,130,4,3,2,13,acept,not furnished,1180,2500,334,32
1,300,3,4,7,0,not acept,not furnished,0,4340,550,66
1,525,5,4,4,0,acept,not furnished,0,8330,2167,126
1,94,3,3,2,1,acept,not furnished,750,2433,0,31
1,240,4,2,6,0,not acept,furnished,0,4675,381,71
1,400,3,3,4,0,acept,not furnished,0,3790,160,57
1,227,4,4,3,6,acept,not furnished,4000,9000,1417,115
0,297,4,6,2,3,acept,not furnished,2800,2800,433,36
1,145,3,3,1,1,acept,not furnished,1225,5800,375,74
0,180,3,4,4,0,acept,not furnished,0,3230,250,49
0,269,4,5,0,12,acept,not furnished,3000,5100,963,65
1,390,3,4,4,10,not acept,not furnished,2710,9000,2682,115
1,330,5,4,2,0,acept,furnished,0,7650,720,115
1,66,1,1,1,4,not acept,not furnished,2077,1600,349,21
1,290,5,3,3,6,acept,not furnished,3800,4100,1435,52
1,45,1,1,0,0,not acept,not furnished,700,1500,0,20
1,98,2,2,0,5,not acept,furnished,890,4500,34,58
1,160,2,1,0,12,not acept,not furnished,1200,2400,0,31
1,80,2,1,1,13,not acept,not furnished,937,2900,84,37
1,160,2,3,2,21,not acept,furnished,2200,12000,605,153
1,118,3,2,2,4,acept,not furnished,1520,8950,402,114
1,147,3,3,3,5,acept,furnished,2000,12000,1000,153
1,138,3,1,0,0,acept,not furnished,0,3500,445,53
1,102,2,2,2,0,acept,not furnished,0,3500,248,53
0,57,2,1,1,5,acept,furnished,393,1850,72,24
1,36,1,1,1,15,acept,furnished,750,3328,125,14
1,190,4,2,3,0,acept,not furnished,0,8000,525,121
0,60,2,1,1,3,acept,not furnished,200,1299,84,17
1,309,4,7,8,0,acept,not furnished,0,10000,1167,151
0,40,1,1,0,4,acept,not furnished,420,500,17,7
1,80,2,2,1,0,acept,furnished,Sem info,1600,25,25
1,200,4,5,4,16,acept,not furnished,2607,10000,1150,127
1,60,1,1,1,0,acept,not furnished,0,1500,100,23
1,180,2,3,2,0,acept,not furnished,0,3150,301,48
1,213,4,4,3,17,acept,not furnished,2600,6500,1157,83
1,190,3,2,1,6,acept,not furnished,3040,6800,56,87
0,205,3,2,4,0,acept,not furnished,0,2570,57,39
1,126,3,4,1,3,acept,not furnished,1980,4000,309,51
1,260,4,4,6,22,acept,furnished,2480,5500,1167,70
0,66,1,1,1,2,acept,furnished,900,5000,62,64
1,380,4,3,3,11,acept,not furnished,3500,5800,1600,74
1,146,3,3,2,9,acept,not furnished,1200,2000,292,26
0,53,1,1,1,13,acept,not furnished,494,650,34,9
1,230,3,2,0,1,acept,not furnished,0,2500,500,32
1,123,3,3,2,3,not acept,furnished,1527,3400,334,44
1,30,1,1,0,7,not acept,not furnished,545,1350,39,18
1,60,2,1,0,0,not acept,not furnished,0,1100,50,17
1,200,2,2,1,10,acept,furnished,2700,9500,600,121
1,55,2,1,0,0,acept,not furnished,380,1350,0,18
1,70,2,1,0,1,acept,not furnished,0,2448,159,32
0,49,2,1,1,5,acept,not furnished,273,1010,0,13
1,18,1,1,0,8,acept,not furnished,400,1130,30,15
1,100,3,3,4,0,acept,not furnished,Incluso,2500,146,38
1,61,2,1,0,5,acept,not furnished,715,3050,0,39
1,79,2,3,2,15,acept,not furnished,768,3200,268,41
1,73,2,2,1,11,acept,not furnished,700,1250,150,16
1,30,1,1,0,1,acept,not furnished,0,1550,21,20
1,61,2,1,0,3,acept,not furnished,240,1841,0,24
1,34,1,1,1,1,not acept,furnished,Incluso,2890,0,37
0,50,2,1,1,3,acept,not furnished,613,1000,20,13
1,100,2,2,1,0,not acept,not furnished,0,1750,140,27
1,55,1,1,1,14,not acept,furnished,1000,4950,225,63
1,100,2,3,1,2,acept,furnished,1260,3973,267,51
1,110,3,2,2,2,acept,not furnished,1145,2400,247,31
0,40,2,1,1,3,acept,not furnished,320,1200,70,16
0,223,3,5,2,2,acept,not furnished,1400,3300,290,42
1,418,2,4,3,17,not acept,not furnished,5274,6875,117,88
1,380,4,1,0,0,acept,not furnished,0,2890,150,25
1,225,4,3,2,0,acept,furnished,0,4400,290,67
1,40,1,1,0,0,not acept,not furnished,0,850,0,11
1,74,2,2,2,7,acept,not furnished,1100,3400,163,44
1,185,3,3,2,9,acept,not furnished,Sem info,12000,0,153
0,70,2,2,0,5,not acept,not furnished,0,1000,62,16
1,150,3,2,2,2,acept,not furnished,1181,2000,384,26
1,150,3,3,8,0,acept,not furnished,0,8000,1084,121
1,25,1,1,0,1,not acept,not furnished,350,750,57,10
1,328,3,4,4,18,acept,furnished,1382,6000,800,77
1,179,4,4,3,8,acept,furnished,1100,8500,751,108
1,62,2,2,2,4,acept,not furnished,900,2290,284,30
1,75,2,2,0,1,not acept,not furnished,750,2125,146,27
0,76,2,2,2,9,acept,furnished,679,3100,146,40
1,146,3,3,2,3,acept,furnished,1600,6500,417,83
1,55,2,2,1,4,acept,not furnished,380,1850,0,24
1,165,4,4,4,1,acept,not furnished,1400,5700,834,73
0,96,3,2,2,6,acept,furnished,750,3600,138,46
1,300,3,3,8,0,acept,furnished,Sem info,4000,350,61
1,35,1,1,0,7,not acept,not furnished,465,1200,0,16
1,23,1,1,0,13,acept,not furnished,231,2500,0,32
1,25,1,1,0,4,not acept,furnished,290,2000,130,26
1,140,3,2,0,8,acept,furnished,2500,1799,375,23
0,147,3,2,3,11,acept,not furnished,1425,1620,184,21
1,90,2,1,0,1,acept,not furnished,0,1500,101,20
1,224,4,5,3,12,acept,not furnished,9500,9500,1650,121
0,170,3,2,2,0,acept,not furnished,0,1800,41,28
1,72,2,2,1,18,not acept,furnished,800,7500,225,96
1,45,1,1,1,2,acept,furnished,460,2532,Incluso,9
1,45,1,1,1,8,acept,not furnished,694,1800,172,23
1,100,3,2,2,6,not acept,not furnished,1200,2000,0,26
1,40,1,1,1,12,acept,not furnished,300,3470,70,44
1,200,3,2,1,8,acept,not furnished,1500,8000,42,102
1,20,1,1,0,5,not acept,furnished,420,1700,45,22
1,200,3,2,2,8,acept,not furnished,1626,3000,0,39
1,76,1,2,1,4,acept,furnished,1180,4200,30,54
1,20,1,1,0,3,not acept,furnished,300,600,40,8
1,200,4,3,3,0,acept,not furnished,0,3800,834,58
1,54,2,1,0,7,acept,not furnished,535,2001,0,26
1,100,1,1,2,8,acept,furnished,990,4200,284,54
1,90,3,2,0,9,not acept,not furnished,900,2100,84,27
1,300,3,3,4,0,acept,not furnished,0,9000,650,136
1,70,2,1,1,7,acept,not furnished,780,1300,121,17
1,60,2,1,0,0,acept,not furnished,0,1380,21,21
1,100,2,2,2,0,acept,furnished,0,3900,34,59
1,90,3,1,1,2,not acept,not furnished,600,2400,0,31
1,220,3,4,4,2,acept,not furnished,3167,5500,1084,70
1,60,1,1,1,7,not acept,not furnished,1037,2023,0,26
1,56,1,1,0,2,acept,furnished,0,8000,280,102
0,430,4,3,4,1,acept,not furnished,2880,9000,734,115
1,288,3,3,3,0,acept,not furnished,0,12000,878,181
1,79,2,2,1,1,acept,furnished,600,2000,75,26
1,341,3,3,2,6,acept,not furnished,2600,4400,825,56
1,60,2,2,1,10,acept,furnished,1938,3400,300,44
1,123,3,3,0,0,acept,not furnished,0,4000,42,61
1,59,2,2,1,12,acept,not furnished,360,2200,18,28
1,35,1,1,0,0,acept,not furnished,0,1100,3,14
1,42,1,1,0,0,not acept,not furnished,0,1600,50,25
1,55,1,1,1,11,acept,not furnished,1020,2166,109,28
1,38,1,1,0,3,not acept,not furnished,200,1685,30,22
1,318,5,3,2,0,acept,furnished,0,3840,600,58
1,60,1,1,0,0,not acept,not furnished,0,1300,144,20
1,280,3,4,3,0,acept,furnished,Sem info,8000,500,121
1,195,4,3,3,7,not acept,not furnished,2600,10000,1336,127
1,82,2,2,1,2,acept,not furnished,1500,2450,192,32
0,110,2,1,1,2,acept,not furnished,130,980,52,13
1,376,3,3,7,0,acept,not furnished,0,8000,834,121
1,139,3,3,3,3,acept,not furnished,1260,2700,417,35
1,100,2,1,2,0,acept,not furnished,0,3200,67,49
1,65,2,2,1,9,not acept,not furnished,682,1039,42,14
0,55,2,1,1,1,acept,not furnished,270,900,34,12
1,98,1,2,2,9,acept,not furnished,1241,4000,422,51
1,76,3,2,0,4,acept,not furnished,780,1600,54,21
1,89,3,2,2,19,acept,not furnished,900,6000,184,77
1,155,4,3,2,16,acept,not furnished,1050,3500,459,45
1,137,3,4,2,2,acept,not furnished,1300,2200,334,28
1,88,2,2,2,8,acept,furnished,1000,4500,134,58
0,102,3,3,1,9,acept,not furnished,1100,1500,105,20
1,300,2,4,2,0,acept,furnished,0,3250,0,49
1,115,3,2,1,12,acept,not furnished,1363,3000,210,39
1,198,3,4,2,12,acept,furnished,2600,11500,667,146
1,57,2,2,1,8,acept,not furnished,358,2550,132,33
0,185,3,3,2,6,acept,not furnished,1200,2200,100,28
1,62,2,1,1,1,acept,not furnished,750,1650,0,21
1,86,3,3,0,10,acept,furnished,1100,3000,100,39
1,35,1,1,1,6,not acept,furnished,886,1250,90,16
1,144,3,2,2,8,acept,not furnished,1500,3600,84,46
1,210,3,3,4,1,acept,not furnished,3100,6500,1400,83
1,294,3,6,3,0,acept,not furnished,0,2550,512,39
1,232,4,3,4,0,acept,furnished,0,4500,342,68
1,260,4,2,3,0,acept,not furnished,0,3850,430,58
1,100,5,5,2,0,not acept,not furnished,0,4500,382,68
0,280,4,3,4,0,acept,not furnished,2307,3100,341,47
1,120,1,2,2,16,acept,furnished,1000,9000,700,115
1,90,3,2,1,5,acept,not furnished,1300,3780,292,48
1,500,3,3,5,0,acept,not furnished,0,8500,534,128
1,200,2,2,2,11,acept,furnished,2900,11000,560,140
0,290,4,3,1,5,acept,not furnished,1350,2600,192,33
1,200,5,6,4,6,acept,not furnished,3300,5000,1250,64
1,208,4,2,4,0,acept,not furnished,0,4500,282,68
1,220,3,3,2,11,acept,not furnished,4500,9000,584,115
1,270,3,4,3,10,acept,not furnished,3809,9500,1792,121
1,280,4,4,2,5,acept,not furnished,4200,4000,1042,51
1,200,3,4,3,1,acept,not furnished,3500,8500,1250,108
1,230,4,5,0,0,acept,furnished,0,7600,300,115
0,47,1,1,1,18,acept,furnished,582,2700,135,35
1,250,3,3,2,7,acept,furnished,2750,5500,792,70
1,400,4,5,4,8,acept,furnished,3884,8700,1671,111
1,220,3,4,2,7,acept,not furnished,2000,3900,750,50
1,249,3,3,3,0,acept,not furnished,0,9000,834,136
0,227,3,3,4,0,acept,not furnished,0,3200,290,49
1,33,1,1,1,5,not acept,furnished,1750,1000,100,13
1,22,1,1,0,0,not acept,not furnished,0,976,0,15
0,97,1,1,0,12,acept,not furnished,468,750,61,10
1,61,1,1,0,9,not acept,not furnished,394,1600,0,21
1,400,3,6,6,0,acept,furnished,0,6500,375,98
1,280,4,3,3,0,acept,not furnished,1300,8500,1084,128
0,60,1,1,2,0,acept,not furnished,0,1660,50,25
1,55,2,1,1,0,acept,not furnished,550,1250,0,16
0,100,3,2,8,0,acept,not furnished,0,2000,82,31
1,64,2,2,1,11,acept,not furnished,854,2169,0,15
1,70,2,2,0,24,not acept,furnished,800,4000,50,51
1,250,2,2,1,0,acept,not furnished,Sem info,4800,534,73
1,40,1,1,1,8,not acept,furnished,1800,4800,350,61
1,73,2,2,1,13,acept,not furnished,700,1250,150,16
1,140,3,2,2,23,not acept,furnished,900,5000,142,64
1,37,1,1,0,0,not acept,not furnished,0,900,75,14
1,26,1,1,0,11,acept,furnished,284,2350,54,18
1,84,2,2,2,20,not acept,furnished,1250,9600,217,122
1,32,1,1,1,4,acept,not furnished,550,2800,44,36
1,200,6,4,2,0,acept,not furnished,0,5600,4710,85
1,45,1,1,1,13,acept,not furnished,606,2500,15,32
0,100,3,2,3,0,acept,not furnished,0,2200,0,34
1,130,3,2,3,0,acept,not furnished,139,1850,115,28
0,75,2,1,2,1,acept,not furnished,235,1400,25,18
1,123,3,2,2,7,not acept,not furnished,1000,2450,250,32
0,100,3,2,2,1,acept,furnished,700,2200,105,28
1,500,3,4,7,0,not acept,not furnished,0,9300,1060,140
1,118,3,2,1,4,acept,furnished,1800,6000,22,77
1,600,4,3,4,2,acept,not furnished,1,6400,0,82
1,80,2,1,1,19,not acept,not furnished,726,2200,158,28
1,167,3,3,2,0,acept,not furnished,0,3700,311,56
1,600,4,4,4,0,acept,not furnished,0,6800,1000,103
1,74,2,1,0,2,not acept,not furnished,1,2500,1,32
1,380,5,7,4,21,acept,not furnished,3200,6000,2084,77
1,100,2,1,0,0,not acept,not furnished,Sem info,5000,125,76
1,150,5,5,4,3,not acept,furnished,1800,3700,917,47
1,65,2,1,1,8,acept,furnished,600,1700,92,22
1,35,1,1,0,1,acept,not furnished,0,950,30,13
1,100,2,2,1,0,acept,not furnished,0,2200,201,34
1,156,3,4,3,8,acept,not furnished,1600,4200,305,54
1,80,3,2,2,0,acept,not furnished,0,7000,167,106
1,50,2,2,1,9,acept,not furnished,390,1800,0,23
1,40,1,1,1,8,acept,not furnished,632,1630,18,21
1,142,3,4,3,2,acept,not furnished,1400,5100,691,65
1,110,3,2,3,7,acept,not furnished,1631,2100,542,27
1,70,2,2,1,1,acept,not furnished,280,1000,138,13
1,76,2,2,2,3,acept,furnished,900,4500,0,58
1,59,2,1,1,3,not acept,not furnished,270,1400,417,18
1,100,3,2,0,7,acept,not furnished,750,2020,132,26
0,88,3,2,2,1,acept,furnished,900,1950,104,25
1,37,1,1,1,1,not acept,furnished,604,2600,252,33
1,54,2,1,1,1,acept,not furnished,280,2597,0,33
1,244,3,3,4,16,acept,not furnished,3000,9000,984,115
1,158,3,3,2,1,acept,furnished,2063,10900,706,139
1,65,2,2,2,18,acept,furnished,800,4450,0,18
1,100,3,2,1,5,not acept,not furnished,1221,1200,38,16
1,42,1,1,1,9,acept,furnished,768,3696,17,47
1,60,2,2,1,21,acept,furnished,1600,5550,142,71
1,164,4,4,3,22,acept,furnished,1600,6205,434,79
1,220,3,2,2,4,acept,not furnished,3100,6400,700,82
1,83,1,1,1,15,not acept,furnished,4000,6000,255,77
1,41,1,1,0,0,acept,not furnished,250,1180,0,15
1,213,3,4,0,13,acept,furnished,1885,4500,750,58
1,43,1,1,0,7,acept,not furnished,460,2000,8,26
1,123,2,1,0,3,acept,not furnished,1909,2850,336,37
1,180,2,2,0,2,not acept,not furnished,0,2850,0,37
1,33,1,1,0,18,acept,furnished,350,1300,21,17
1,75,3,1,1,0,acept,not furnished,0,2450,0,37
1,64,1,1,1,10,acept,furnished,650,3700,58,47
1,500,4,6,3,0,acept,not furnished,6466,7300,2536,110
1,44,1,1,1,6,not acept,not furnished,571,2000,130,26
1,103,2,3,2,17,acept,furnished,7000,9000,500,115
1,22,1,1,0,25,acept,not furnished,472,2200,55,28
1,400,3,4,4,0,acept,not furnished,0,12000,1667,181
1,56,1,1,0,9,acept,not furnished,390,1300,37,17
1,39,1,1,0,2,not acept,not furnished,364,2100,60,27
1,220,4,4,0,5,acept,furnished,4500,9500,1250,121
1,35,1,1,1,0,not acept,not furnished,60,1249,0,8
1,80,2,2,5,0,acept,not furnished,0,3000,59,46
1,192,3,3,3,16,acept,furnished,1790,6500,630,83
1,33,1,1,0,2,not acept,not furnished,200,1350,0,18
1,47,3,1,1,9,acept,not furnished,300,1500,0,20
0,83,2,1,8,0,acept,not furnished,0,4550,405,69
0,400,4,6,3,0,acept,not furnished,1200,8000,1009,121
1,40,1,1,0,1,acept,not furnished,240,950,84,13
1,100,2,1,0,7,not acept,not furnished,800,1659,0,22
1,363,3,5,4,10,not acept,not furnished,4040,3072,1112,39
1,235,3,2,1,0,acept,not furnished,0,6000,825,91
1,147,4,2,0,8,acept,not furnished,1150,2800,258,36
1,298,4,5,5,10,acept,not furnished,2800,3200,2649,41
1,145,3,3,2,7,acept,not furnished,1400,5500,0,70
1,268,4,4,0,9,not acept,not furnished,4500,6791,1405,87
0,73,3,2,2,5,acept,furnished,762,2000,204,26
1,49,1,1,0,11,acept,not furnished,443,4100,89,52
1,103,3,3,0,6,acept,not furnished,1530,6000,320,77
1,180,3,3,3,0,acept,not furnished,0,2400,0,37
1,120,3,1,1,0,acept,not furnished,0,2625,0,26
1,180,2,3,3,7,acept,furnished,3300,7600,1025,54
1,66,1,1,2,1,acept,furnished,800,2800,200,36
1,45,2,1,1,9,acept,not furnished,477,1950,0,25
1,53,2,1,1,8,acept,furnished,561,1890,95,24
1,50,1,1,0,0,acept,not furnished,0,900,18,14
1,67,1,1,1,14,acept,furnished,920,2600,72,33
1,42,1,1,0,1,acept,not furnished,400,1150,27,15
1,90,3,2,2,10,acept,furnished,592,3100,83,40
1,255,3,4,2,10,acept,furnished,2600,6000,500,77
1,82,2,1,1,5,acept,not furnished,860,3400,0,44
0,139,3,5,3,3,acept,furnished,1090,6700,232,85
1,110,1,3,2,6,acept,not furnished,1500,8000,417,102
0,75,3,2,1,3,acept,not furnished,460,1200,75,16
1,84,3,1,1,17,acept,furnished,758,2350,50,30
1,160,4,3,2,0,acept,not furnished,0,3800,250,58
0,176,3,5,3,3,acept,not furnished,1350,5200,442,66
1,170,3,3,2,9,acept,not furnished,1500,4500,503,58
1,24,1,1,0,3,acept,not furnished,250,1500,80,20
1,70,2,1,0,0,acept,not furnished,0,1700,255,26
1,107,2,2,1,0,acept,not furnished,400,2600,0,33
1,113,3,2,1,4,acept,not furnished,1000,3000,50,39
1,138,3,3,2,0,acept,not furnished,0,2700,141,41
1,124,3,2,3,7,acept,not furnished,1450,6600,300,84
0,291,4,3,2,0,acept,not furnished,0,3300,208,50
1,117,2,3,3,15,acept,not furnished,1500,9000,560,115
1,450,4,5,4,0,acept,not furnished,0,6550,1086,99
1,530,4,6,4,11,acept,not furnished,4310,2569,2417,33
1,180,3,3,2,11,acept,not furnished,1300,4000,409,51
0,87,3,1,1,6,acept,not furnished,730,1200,64,16
1,96,2,2,2,25,not acept,furnished,1200,9000,0,115
1,120,3,4,1,10,acept,not furnished,1600,3433,265,10
1,63,2,2,1,11,not acept,not furnished,453,2800,149,36
1,126,2,3,1,9,acept,furnished,2000,10000,317,127
1,140,3,3,1,15,acept,not furnished,1533,6000,370,77
1,100,2,3,2,2,acept,not furnished,1320,5500,478,70
0,94,2,2,2,3,acept,not furnished,890,4000,165,51
1,174,3,4,3,15,not acept,not furnished,2500,10400,817,132
1,100,3,2,2,0,acept,furnished,550,3570,63,54
1,69,2,2,2,5,acept,not furnished,853,1900,210,25
1,29,1,1,0,18,acept,not furnished,298,2300,25,30
1,180,3,3,1,3,acept,not furnished,2200,3100,300,22
1,300,2,3,2,0,acept,not furnished,0,4900,292,74
